OrderID,Order_Date,CustomerID,Customer_Name,StockItemID,StockItem_Name,Quantity,UnitPrice,TaxRate,Line_Revenue,Tax_Amount,Transaction_Date
7953,5/31/2013,862,Lana Goransson,105,Alien officer hoodie (Black) 4XL,1,35,15,35,5.25,1/29/2014
39642,12/17/2014,401,Wingtip Toys (Head Office),117,Superhero action jacket (Blue) 5XL,8,34,15,272,40.8,11/20/2015
13870,9/16/2013,937,Manca Hrastovsek,121,Dinosaur battery-powered slippers (Green) XL,2,32,15,64,9.6,2/8/2013
33639,9/2/2014,919,Kertu Sokk,46,Developer joke mug - a foo walks into a bar (White),5,13,15,65,9.75,12/23/2015
14253,9/23/2013,401,Wingtip Toys (Head Office),207,Permanent marker blue 5mm nib (Blue) 5mm,48,2.7,15,129.6,19.44,2/6/2014
68032,3/7/2016,1032,Som Mukherjee,170,20 mm Anti static bubble wrap (Blue) 50m,30,102,15,3060,459,1/6/2015
39861,12/19/2014,401,Wingtip Toys (Head Office),69,Ride on toy sedan car (Blue) 1/12 scale,1,230,15,230,34.5,4/18/2016
10191,7/9/2013,1,Tailspin Toys (Head Office),157,10 mm Double sided bubble wrap 20m,10,30,15,300,45,9/26/2014
13467,9/9/2013,401,Wingtip Toys (Head Office),135,Animal with big feet slippers (Brown) M,8,32,15,256,38.4,6/3/2014
58875,10/12/2015,1,Tailspin Toys (Head Office),136,Animal with big feet slippers (Brown) L,1,32,15,32,4.8,2/12/2013
36946,10/30/2014,1,Tailspin Toys (Head Office),197,Black and orange this way up despatch tape 48mmx75m,72,3.7,15,266.4,39.96,6/7/2013
71134,4/26/2016,802,Cosmina Vlad,200,Black and yellow heavy despatch tape 48mmx100m,144,4.1,15,590.4,88.56,4/23/2014
6581,5/7/2013,845,Emilie Hrdlickova,140,Furry animal socks (Pink) L,60,5,15,300,45,9/16/2014
63334,12/22/2015,401,Wingtip Toys (Head Office),177,Shipping carton (Brown) 413x285x187mm,50,1.05,15,52.5,7.875,7/30/2014
47864,4/27/2015,1,Tailspin Toys (Head Office),165,10 mm Anti static bubble wrap (Blue) 10m,20,26,15,520,78,4/16/2014
11276,7/26/2013,980,Om Yadav,82,"""The Gu"" red shirt XML tag t-shirt (White) XL",12,18,15,216,32.4,3/20/2015
59563,10/21/2015,1014,Narendra Tickoo,134,Animal with big feet slippers (Brown) S,2,32,15,64,9.6,3/24/2015
10205,7/9/2013,946,David safranek,39,Developer joke mug - inheritance is the OO way to become wealthy (Black),4,13,15,52,7.8,3/4/2016
44587,3/7/2015,401,Wingtip Toys (Head Office),193,Black and orange glass with care despatch tape 48mmx75m,24,3.7,15,88.8,13.32,6/19/2013
66070,2/3/2016,1030,Chompoo Atitarn,139,Furry animal socks (Pink) M,60,5,15,300,45,11/23/2015
21326,2/4/2014,995,Kumar Naicker,58,RC toy sedan car with remote control (Black) 1/50 scale,8,25,15,200,30,6/19/2015
16500,11/5/2013,401,Wingtip Toys (Head Office),212,Large  replacement blades 18mm,90,4.3,15,387,58.05,8/27/2015
61787,11/25/2015,1025,Tuulikki Linna,101,"""The Gu"" red shirt XML tag t-shirt (Black) 7XL",24,18,15,432,64.8,8/2/2014
49115,5/15/2015,982,Yves Belisle,35,Developer joke mug - fun was unexpected at this time (Black),10,13,15,130,19.5,5/14/2013
23060,3/6/2014,401,Wingtip Toys (Head Office),217,Void fill 200 L bag (White) 200L,80,25,15,2000,300,5/28/2013
54222,7/30/2015,932,Nicolo Cattaneo,32,Developer joke mug - that's a hardware problem (White),7,13,15,91,13.65,3/2/2015
2934,3/4/2013,1,Tailspin Toys (Head Office),112,Superhero action jacket (Blue) L,7,30,15,210,31.5,3/31/2014
4297,3/26/2013,1,Tailspin Toys (Head Office),138,Furry animal socks (Pink) S,120,5,15,600,90,9/17/2015
68627,3/18/2016,912,Volkan senturk,59,RC toy sedan car with remote control (Red) 1/50 scale,8,25,15,200,30,7/22/2015
37083,10/31/2014,862,Lana Goransson,88,"""The Gu"" red shirt XML tag t-shirt (White) 7XL",12,18,15,216,32.4,7/18/2015
64415,1/7/2016,401,Wingtip Toys (Head Office),63,RC toy sedan car with remote control (Pink) 1/50 scale,4,25,15,100,15,10/13/2014
62054,12/1/2015,1,Tailspin Toys (Head Office),195,Black and orange handle with care despatch tape  48mmx75m,48,3.7,15,177.6,26.64,7/25/2013
38656,11/28/2014,401,Wingtip Toys (Head Office),109,Superhero action jacket (Blue) XS,3,25,15,75,11.25,7/31/2015
10659,7/16/2013,1010,Serdar ozCelik,8,USB food flash drive - dim sum 10 drive variety pack,9,240,15,2160,324,4/1/2014
69312,3/29/2016,963,Be Trang,40,"Developer joke mug - (hip, hip, array) (White)",6,13,15,78,11.7,9/2/2014
11466,7/30/2013,809,Madhu Dwivedi,197,Black and orange this way up despatch tape 48mmx75m,168,3.7,15,621.6,93.24,8/1/2013
54677,8/6/2015,1031,Dipti Shah,134,Animal with big feet slippers (Brown) S,4,32,15,128,19.2,1/3/2016
71536,4/30/2016,401,Wingtip Toys (Head Office),40,"Developer joke mug - (hip, hip, array) (White)",7,13,15,91,13.65,5/26/2014
15056,10/8/2013,1,Tailspin Toys (Head Office),72,Ride on toy sedan car (Pink) 1/12 scale,3,230,15,690,103.5,6/5/2015
32844,8/18/2014,1,Tailspin Toys (Head Office),146,Halloween skull mask (Gray) S,84,18,15,1512,226.8,6/7/2013
24890,4/10/2014,1003,Hue Ton,185,Shipping carton (Brown) 356x356x279mm,175,2.04,15,357,53.55,11/11/2014
4297,3/26/2013,1,Tailspin Toys (Head Office),151,Pack of 12 action figures (male),8,16,15,128,19.2,2/22/2013
14435,9/25/2013,871,Darshana Madhunapantula,105,Alien officer hoodie (Black) 4XL,2,35,15,70,10.5,10/22/2015
29734,6/27/2014,401,Wingtip Toys (Head Office),132,Furry gorilla with big eyes slippers (Black) L,5,32,15,160,24,5/9/2016
49843,5/27/2015,1,Tailspin Toys (Head Office),218,Void fill 300 L bag (White) 300L,80,37.5,15,3000,450,1/28/2014
45650,3/24/2015,877,Leyla Siavashi,191,Black and orange fragile despatch tape 48mmx75m,252,3.7,15,932.4,139.86,3/25/2015
63140,12/18/2015,853,Caterina Pinto,190,Clear packaging tape 48mmx100m,80,3.5,15,280,42,2/21/2013
8730,6/14/2013,1,Tailspin Toys (Head Office),123,Ogre battery-powered slippers (Green) M,10,32,15,320,48,10/10/2013
29734,6/27/2014,401,Wingtip Toys (Head Office),132,Furry gorilla with big eyes slippers (Black) L,5,32,15,160,24,1/10/2014
43550,2/19/2015,953,Linh Dao,101,"""The Gu"" red shirt XML tag t-shirt (Black) 7XL",60,18,15,1080,162,8/19/2014
69417,3/30/2016,852,Bhagavaan Atluri,7,USB food flash drive - pizza slice,8,32,15,256,38.4,10/21/2013
40151,12/24/2014,1,Tailspin Toys (Head Office),160,20 mm Double sided bubble wrap 20m,60,33,15,1980,297,4/15/2013
26119,5/1/2014,401,Wingtip Toys (Head Office),175,Bubblewrap dispenser (Blue) 1.5m,7,240,15,1680,252,2/7/2013
42597,2/3/2015,979,Melani Ravlen,150,Pack of 12 action figures (variety),10,16,15,160,24,1/27/2015
41093,1/8/2015,1,Tailspin Toys (Head Office),149,Halloween skull mask (Gray) XL,60,18,15,1080,162,6/9/2014
52178,7/1/2015,401,Wingtip Toys (Head Office),102,Alien officer hoodie (Black) XL,8,35,15,280,42,12/3/2013
5445,4/17/2013,882,Maryann Huddleston,150,Pack of 12 action figures (variety),6,16,15,96,14.4,1/4/2014
56834,9/10/2015,886,Debbie Molina,171,32 mm Anti static bubble wrap (Blue) 10m,30,32,15,960,144,7/9/2013
4204,3/25/2013,401,Wingtip Toys (Head Office),153,Small sized bubblewrap roll 10m,10,4.5,15,45,6.75,8/2/2013
46714,4/9/2015,401,Wingtip Toys (Head Office),82,"""The Gu"" red shirt XML tag t-shirt (White) XL",72,18,15,1296,194.4,1/4/2014
4297,3/26/2013,1,Tailspin Toys (Head Office),18,DBA joke mug - daaaaaa-ta (White),9,13,15,117,17.55,10/1/2013
22993,3/5/2014,980,Om Yadav,57,IT joke mug - hardware: part of the computer that can be kicked (Black),6,13,15,78,11.7,4/19/2013
53476,7/20/2015,1,Tailspin Toys (Head Office),48,Developer joke mug - this code was generated by a tool (White),8,13,15,104,15.6,6/5/2015
25142,4/15/2014,983,Sabine Alksne,198,Black and orange this way up despatch tape  48mmx100m,72,4.1,15,295.2,44.28,2/10/2015
65642,1/26/2016,1,Tailspin Toys (Head Office),178,Shipping carton (Brown) 500x310x310mm,125,2.55,15,318.75,47.8125,10/30/2015
36897,10/30/2014,837,Anil Sarkar,67,Ride on toy sedan car (Black) 1/12 scale,7,230,15,1610,241.5,10/21/2014
11219,7/25/2013,897,Allan Mannik,176,Bubblewrap dispenser (Red) 1.5m,7,240,15,1680,252,7/22/2015
55691,8/24/2015,1022,Nadir Seddigh,24,DBA joke mug - I will get you in order (White),5,13,15,65,9.75,11/27/2013
28168,6/4/2014,92,"Tailspin Toys (Sans Souci, SC)",154,Medium sized bubblewrap roll 20m,100,20,15,2000,300,NULL
21998,2/14/2014,967,Meera Patel,3,Office cube periscope (Black),20,18.5,15,370,55.5,2/14/2013
60766,11/10/2015,906,Ajitaab Pakalapati,205,Tape dispenser (Blue),100,32,15,3200,480,3/24/2016
49843,5/27/2015,1,Tailspin Toys (Head Office),172,32 mm Anti static bubble wrap (Blue) 20m,90,48,15,4320,648,8/27/2015
4064,3/21/2013,1,Tailspin Toys (Head Office),183,Shipping carton (Brown) 480x270x320mm,75,2.74,15,205.5,30.825,5/14/2014
73206,5/26/2016,401,Wingtip Toys (Head Office),122,Ogre battery-powered slippers (Green) S,5,32,15,160,24,12/26/2014
2442,2/19/2013,401,Wingtip Toys (Head Office),46,Developer joke mug - a foo walks into a bar (White),4,13,15,52,7.8,1/29/2015
11366,7/29/2013,1,Tailspin Toys (Head Office),2,USB rocket launcher (Gray),7,25,15,175,26.25,10/7/2015
23112,3/7/2014,1,Tailspin Toys (Head Office),16,DBA joke mug - mind if I join you? (White),8,13,15,104,15.6,1/19/2013
31111,7/18/2014,401,Wingtip Toys (Head Office),207,Permanent marker blue 5mm nib (Blue) 5mm,60,2.7,15,162,24.3,6/12/2014
22074,2/17/2014,401,Wingtip Toys (Head Office),190,Clear packaging tape 48mmx100m,180,3.5,15,630,94.5,9/2/2014
32040,8/4/2014,982,Yves Belisle,190,Clear packaging tape 48mmx100m,140,3.5,15,490,73.5,3/18/2013
11366,7/29/2013,1,Tailspin Toys (Head Office),96,"""The Gu"" red shirt XML tag t-shirt (Black) XXL",36,18,15,648,97.2,9/26/2013
15486,10/16/2013,401,Wingtip Toys (Head Office),33,Developer joke mug - that's a hardware problem (Black),3,13,15,39,5.85,10/15/2013
50648,6/6/2015,858,Bimla PrabhupÄda,172,32 mm Anti static bubble wrap (Blue) 20m,100,48,15,4800,720,5/29/2014
61149,11/16/2015,851,Ebru Erdogan,175,Bubblewrap dispenser (Blue) 1.5m,4,240,15,960,144,10/29/2014
18443,12/11/2013,903,Bing Han,40,"Developer joke mug - (hip, hip, array) (White)",9,13,15,117,17.55,7/17/2014
29382,6/23/2014,1,Tailspin Toys (Head Office),144,Halloween zombie mask (Light Brown) L,120,18,15,2160,324,7/29/2014
33309,8/26/2014,928,Arijit Bhuiyan,10,USB food flash drive - chocolate bar,7,32,15,224,33.6,9/25/2014
31111,7/18/2014,401,Wingtip Toys (Head Office),4,USB food flash drive - sushi roll,7,32,15,224,33.6,3/17/2016
39230,12/10/2014,1,Tailspin Toys (Head Office),203,Tape dispenser (Black),60,32,15,1920,288,1/14/2013
38418,11/24/2014,886,Debbie Molina,73,Ride on vintage American toy coupe (Red) 1/12 scale,7,285,15,1995,299.25,6/13/2014
29932,7/1/2014,941,Bishwa Chatterjee,196,Black and orange handle with care despatch tape  48mmx100m,168,4.1,15,688.8,103.32,9/9/2015
18475,12/12/2013,803,Bala Dixit,202,Red and white urgent  heavy despatch tape  48mmx100m,168,4.1,15,688.8,103.32,9/24/2014
66278,2/6/2016,1,Tailspin Toys (Head Office),148,Halloween skull mask (Gray) L,108,18,15,1944,291.6,2/23/2016
72407,5/13/2016,401,Wingtip Toys (Head Office),26,DBA joke mug - SELECT caffeine FROM mug (White),5,13,15,65,9.75,8/5/2013
7522,5/23/2013,1,Tailspin Toys (Head Office),77,"""The Gu"" red shirt XML tag t-shirt (White) XXS",96,18,15,1728,259.2,4/5/2013
53494,7/20/2015,1003,Hue Ton,135,Animal with big feet slippers (Brown) M,4,32,15,128,19.2,2/27/2016
59732,10/23/2015,401,Wingtip Toys (Head Office),91,"""The Gu"" red shirt XML tag t-shirt (Black) XS",12,18,15,216,32.4,3/28/2014
54969,8/11/2015,1,Tailspin Toys (Head Office),64,RC vintage American toy coupe with remote control (Red) 1/50 scale,9,30,15,270,40.5,12/10/2015
4204,3/25/2013,401,Wingtip Toys (Head Office),153,Small sized bubblewrap roll 10m,10,4.5,15,45,6.75,2/9/2015
29176,6/19/2014,906,Ajitaab Pakalapati,141,Furry animal socks (Pink) XL,120,5,15,600,90,8/28/2013
26571,5/8/2014,915,Ana Florea,145,Halloween zombie mask (Light Brown) XL,72,18,15,1296,194.4,2/4/2014
17740,11/28/2013,900,Lilli Sokk,91,"""The Gu"" red shirt XML tag t-shirt (Black) XS",84,18,15,1512,226.8,6/15/2013
39136,12/8/2014,1,Tailspin Toys (Head Office),57,IT joke mug - hardware: part of the computer that can be kicked (Black),5,13,15,65,9.75,12/12/2014
28751,6/12/2014,1,Tailspin Toys (Head Office),131,Furry gorilla with big eyes slippers (Black) M,5,32,15,160,24,1/13/2015
18665,12/17/2013,1,Tailspin Toys (Head Office),137,Animal with big feet slippers (Brown) XL,7,32,15,224,33.6,1/28/2013
37477,11/6/2014,1,Tailspin Toys (Head Office),47,Developer joke mug - a foo walks into a bar (Black),9,13,15,117,17.55,7/17/2013
54701,8/6/2015,1,Tailspin Toys (Head Office),39,Developer joke mug - inheritance is the OO way to become wealthy (Black),8,13,15,104,15.6,4/30/2014
43178,2/12/2015,948,Richard Zahradnicek,36,Developer joke mug - when your hammer is C++ (White),1,13,15,13,1.95,4/26/2014
61608,11/23/2015,867,Jasna Cerkez,110,Superhero action jacket (Blue) S,2,25,15,50,7.5,3/20/2014
26165,5/1/2014,187,"Tailspin Toys (Brown City, MI)",196,Black and orange handle with care despatch tape  48mmx100m,168,4.1,15,688.8,103.32,NULL
8730,6/14/2013,1,Tailspin Toys (Head Office),123,Ogre battery-powered slippers (Green) M,10,32,15,320,48,2/17/2015
54969,8/11/2015,1,Tailspin Toys (Head Office),153,Small sized bubblewrap roll 10m,30,4.5,15,135,20.25,11/24/2014
48265,5/1/2015,868,Laura Sykorova,172,32 mm Anti static bubble wrap (Blue) 20m,60,48,15,2880,432,2/6/2015
18262,12/7/2013,991,Valter Viiding,27,DBA joke mug - SELECT caffeine FROM mug (Black),1,13,15,13,1.95,12/8/2013
25307,4/17/2014,401,Wingtip Toys (Head Office),165,10 mm Anti static bubble wrap (Blue) 10m,60,26,15,1560,234,12/7/2015
18057,12/3/2013,1,Tailspin Toys (Head Office),30,Developer joke mug - Oct 31 = Dec 25 (White),9,13,15,117,17.55,2/23/2014
38746,12/1/2014,857,Clarissa Manfrin,40,"Developer joke mug - (hip, hip, array) (White)",8,13,15,104,15.6,9/15/2015
67306,2/25/2016,937,Manca Hrastovsek,154,Medium sized bubblewrap roll 20m,100,20,15,2000,300,4/28/2015
3689,3/15/2013,836,Abel Spirlea,195,Black and orange handle with care despatch tape  48mmx75m,120,3.7,15,444,66.6,4/30/2015
71536,4/30/2016,401,Wingtip Toys (Head Office),54,IT joke mug - that behavior is by design (White),5,13,15,65,9.75,1/23/2015
49250,5/18/2015,910,Elina Kaleja,189,Clear packaging tape 48mmx75m,260,2.9,15,754,113.1,12/23/2013
37628,11/10/2014,1,Tailspin Toys (Head Office),215,Air cushion machine (Blue),7,1899,15,13293,1993.95,10/22/2013
18012,12/3/2013,866,Jay Bhuiyan,158,10 mm Double sided bubble wrap 50m,80,105,15,8400,1260,8/27/2014
45536,3/23/2015,832,Aakriti Byrraju,192,Black and orange fragile despatch tape 48mmx100m,360,4.1,15,1476,221.4,3/12/2016
17491,11/23/2013,960,Edgar Jogi,23,DBA joke mug - it depends (Black),5,13,15,65,9.75,3/8/2016
64488,1/7/2016,905,Sara Huiting,225,Chocolate sharks 250g,120,8.55,10,1026,102.6,12/25/2013
53040,7/14/2015,1000,Krishnam Allu,21,DBA joke mug - you might be a DBA if (Black),6,13,15,78,11.7,9/23/2015
66413,2/10/2016,930,Shantanu Huq,144,Halloween zombie mask (Light Brown) L,48,18,15,864,129.6,7/24/2013
65109,1/18/2016,1,Tailspin Toys (Head Office),108,Superhero action jacket (Blue) XXS,3,25,15,75,11.25,4/7/2015
47766,4/24/2015,900,Lilli Sokk,158,10 mm Double sided bubble wrap 50m,100,105,15,10500,1575,1/23/2015
22074,2/17/2014,401,Wingtip Toys (Head Office),100,"""The Gu"" red shirt XML tag t-shirt (Black) 6XL",84,18,15,1512,226.8,12/29/2014
70969,4/22/2016,968,Anca Gogean,40,"Developer joke mug - (hip, hip, array) (White)",2,13,15,26,3.9,2/12/2015
25360,4/18/2014,868,Laura Sykorova,150,Pack of 12 action figures (variety),4,16,15,64,9.6,5/25/2016
36390,10/21/2014,401,Wingtip Toys (Head Office),147,Halloween skull mask (Gray) M,120,18,15,2160,324,1/2/2016
71536,4/30/2016,401,Wingtip Toys (Head Office),21,DBA joke mug - you might be a DBA if (Black),3,13,15,39,5.85,2/21/2015
69008,3/23/2016,858,Bimla PrabhupÄda,68,Ride on toy sedan car (Red) 1/12 scale,2,230,15,460,69,10/2/2015
2442,2/19/2013,401,Wingtip Toys (Head Office),75,Ride on big wheel monster truck (Black) 1/12 scale,3,345,15,1035,155.25,10/15/2015
4033,3/21/2013,927,Matyas Sedlar,96,"""The Gu"" red shirt XML tag t-shirt (Black) XXL",48,18,15,864,129.6,3/28/2015
1815,2/4/2013,898,Gopalgobinda Sikdar,147,Halloween skull mask (Gray) M,84,18,15,1512,226.8,4/29/2016
65288,1/21/2016,401,Wingtip Toys (Head Office),153,Small sized bubblewrap roll 10m,60,4.5,15,270,40.5,12/20/2014
17084,11/16/2013,446,"Wingtip Toys (Saint Landry, LA)",201,Red and white urgent despatch tape 48mmx75m,120,3.7,15,444,66.6,NULL
59412,10/20/2015,1,Tailspin Toys (Head Office),158,10 mm Double sided bubble wrap 50m,40,105,15,4200,630,10/15/2014
37577,11/8/2014,829,Jack Walker,74,Ride on vintage American toy coupe (Black) 1/12 scale,10,285,15,2850,427.5,12/30/2015
26300,5/3/2014,1,Tailspin Toys (Head Office),35,Developer joke mug - fun was unexpected at this time (Black),7,13,15,91,13.65,12/10/2014
1030,1/18/2013,968,Anca Gogean,106,Alien officer hoodie (Black) 5XL,8,35,15,280,42,3/6/2013
39851,12/19/2014,881,Magdalena Michnova,217,Void fill 200 L bag (White) 200L,90,25,15,2250,337.5,1/3/2014
40225,12/25/2014,881,Magdalena Michnova,46,Developer joke mug - a foo walks into a bar (White),5,13,15,65,9.75,9/10/2015
49649,5/23/2015,934,Ivan Sepulveda,146,Halloween skull mask (Gray) S,96,18,15,1728,259.2,4/27/2016
9229,6/24/2013,1,Tailspin Toys (Head Office),43,Developer joke mug - understanding recursion requires understanding recursion (Black),9,13,15,117,17.55,7/31/2014
59693,10/23/2015,941,Bishwa Chatterjee,137,Animal with big feet slippers (Brown) XL,9,32,15,288,43.2,6/11/2015
29176,6/19/2014,906,Ajitaab Pakalapati,141,Furry animal socks (Pink) XL,120,5,15,600,90,1/7/2015
72766,5/19/2016,941,Bishwa Chatterjee,62,RC toy sedan car with remote control (Yellow) 1/50 scale,6,25,15,150,22.5,7/22/2014
26893,5/14/2014,866,Jay Bhuiyan,4,USB food flash drive - sushi roll,5,32,15,160,24,11/25/2015
70921,4/21/2016,941,Bishwa Chatterjee,210,Packing knife with metal insert blade (Yellow) 18mm,50,2.4,15,120,18,7/24/2015
494,1/9/2013,401,Wingtip Toys (Head Office),216,Void fill 100 L bag (White) 100L,10,12.5,15,125,18.75,4/4/2013
19285,12/28/2013,917,Pari Hosseini,111,Superhero action jacket (Blue) M,2,30,15,60,9,7/11/2013
30955,7/16/2014,839,Juan Morse,89,"""The Gu"" red shirt XML tag t-shirt (Black) 3XS",84,18,15,1512,226.8,4/1/2014
51524,6/20/2015,887,Baran Jonsson,178,Shipping carton (Brown) 500x310x310mm,50,2.55,15,127.5,19.125,1/25/2013
29413,6/23/2014,401,Wingtip Toys (Head Office),183,Shipping carton (Brown) 480x270x320mm,200,2.74,15,548,82.2,7/23/2015
21710,2/10/2014,401,Wingtip Toys (Head Office),48,Developer joke mug - this code was generated by a tool (White),7,13,15,91,13.65,7/31/2013
38637,11/27/2014,401,Wingtip Toys (Head Office),46,Developer joke mug - a foo walks into a bar (White),5,13,15,65,9.75,3/9/2016
64341,1/6/2016,808,Jackson Kolios,69,Ride on toy sedan car (Blue) 1/12 scale,3,230,15,690,103.5,9/11/2013
38656,11/28/2014,401,Wingtip Toys (Head Office),45,Developer joke mug - there are 10 types of people in the world (Black),9,13,15,117,17.55,3/12/2013
12726,8/24/2013,401,Wingtip Toys (Head Office),45,Developer joke mug - there are 10 types of people in the world (Black),2,13,15,26,3.9,12/28/2013
71418,4/29/2016,1010,Serdar ozCelik,66,RC big wheel monster truck with remote control (Black) 1/50 scale,8,45,15,360,54,12/31/2014
7039,5/15/2013,891,Taneli Riutta,141,Furry animal socks (Pink) XL,72,5,15,360,54,4/4/2015
50806,6/9/2015,1,Tailspin Toys (Head Office),118,Dinosaur battery-powered slippers (Green) S,3,32,15,96,14.4,3/14/2016
33450,8/29/2014,401,Wingtip Toys (Head Office),160,20 mm Double sided bubble wrap 20m,80,33,15,2640,396,12/5/2014
48743,5/9/2015,401,Wingtip Toys (Head Office),149,Halloween skull mask (Gray) XL,60,18,15,1080,162,4/7/2014
28475,6/7/2014,852,Bhagavaan Atluri,113,Superhero action jacket (Blue) XL,3,30,15,90,13.5,4/24/2013
27375,5/21/2014,946,David safranek,199,Black and yellow heavy despatch tape  48mmx75m,96,3.7,15,355.2,53.28,2/9/2016
36954,10/30/2014,830,Jana Fialova,96,"""The Gu"" red shirt XML tag t-shirt (Black) XXL",48,18,15,864,129.6,10/31/2013
26742,5/9/2014,1,Tailspin Toys (Head Office),2,USB rocket launcher (Gray),3,25,15,75,11.25,6/14/2014
3482,3/12/2013,1,Tailspin Toys (Head Office),217,Void fill 200 L bag (White) 200L,30,25,15,750,112.5,1/23/2013
16117,10/28/2013,1,Tailspin Toys (Head Office),98,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",24,18,15,432,64.8,11/6/2015
62054,12/1/2015,1,Tailspin Toys (Head Office),114,Superhero action jacket (Blue) XXL,2,30,15,60,9,4/22/2014
8665,6/13/2013,913,Violetta KlanCisar,131,Furry gorilla with big eyes slippers (Black) M,8,32,15,256,38.4,5/14/2015
48896,5/12/2015,1,Tailspin Toys (Head Office),90,"""The Gu"" red shirt XML tag t-shirt (Black) XXS",120,18,15,2160,324,2/5/2015
